leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,volume,estimated_volume,estimated_volume_b,measured_rate,tagged,component,date_began,day_ts_began,estimated_date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,M_OGI_1x_sp_covered,estimated_volume_a,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND01071_0000000013,ABRAND01071,1,0.1527726981583956,56.15,-112.46,active,47,24075.999484494932,,,,False,unknown,2026-11-13,0,,,,,,,False,,,,,0.1187214611872146,6.763408420263407,0.4397738218184724
ABRAND00317_0000000013,ABRAND00317,1,0.14360531865160087,53.27,-116.32,active,320,22631.279145452925,,,,False,unknown,2026-02-13,0,,,,,,,False,,,,,0.1232876712328767,6.907013738915008,0.44911140072730527
ABRAND00799_0000000013,ABRAND00799,1,0.14170859130147506,52.18,-114.51,active,239,22332.367054128143,,,,False,unknown,2026-05-05,0,,,,,,,False,,,,,0.1278538812785388,7.048722330216483,0.4583256496545842
ABRAND00701_0000000012,ABRAND00701,1,0.13969796606671253,52.99,-114.98,active,337,22015.50538513107,,,,False,unknown,2026-01-27,0,,,,,,,False,,,,,0.1324200913242009,7.188420296283196,0.4674091626734584
ABRAND00642_0000000018,ABRAND00642,3,0.13387013849265456,52.45,-115.18,active,271,21097.077057556005,,,,False,unknown,2026-04-03,0,,,,,,,False,,,,,0.136986301369863,7.322290434775851,0.4761137356896167
ABRAND00715_0000000015,ABRAND00715,1,0.13190490754956624,52.8,-114.88,active,307,20787.369238403324,,,,False,unknown,2026-02-26,0,,,,,,,False,,,,,0.1415525114155251,7.454195342325417,0.4846905244483571
ABRAND00022_0000000016,ABRAND00022,3,0.12737644756609826,55.33,-119.88,active,147,20073.712927152665,,,,False,unknown,2026-08-05,0,,,,,,,False,,,,,0.1461187214611872,7.581571789891515,0.4929728613523321
ABRAND00072_0000000008,ABRAND00072,2,0.12506674597173298,54.84,-119.58,active,298,19709.7187379709,,,,False,unknown,2026-03-07,0,,,,,,,False,,,,,0.1506849315068493,7.706638535863248,0.5011050156509849
ABRAND00119_0000000009,ABRAND00119,1,0.12423589298926482,55.6,-119.32,active,81,19578.781625393007,,,,False,unknown,2026-10-10,0,,,,,,,False,,,,,0.1552511415525114,7.830874428852512,0.5091831457995692
ABRAND01000_0000000013,ABRAND01000,3,0.12304817620469753,52.84,-113.93,active,122,19391.605061532624,,,,False,unknown,2026-08-30,0,,,,,,,False,,,,,0.1598173515981735,7.95392260505721,0.5171840476163525
ABRAND00699_0000000009,ABRAND00699,4,0.12116580665361563,52.9,-114.98,active,77,19094.95566744724,,,,False,unknown,2026-10-14,0,,,,,,,False,,,,,0.1643835616438356,8.075088411710826,0.5250625530317778
ABRAND00008_0000000014,ABRAND00008,4,0.12100921029706425,55.28,-119.92,active,90,19070.277083871428,,,,False,unknown,2026-10-01,0,,,,,,,False,,,,,0.1689497716894977,8.19609762200789,0.5329308761583447
ABRAND00426_0000000011,ABRAND00426,5,0.11964899513652545,53.07,-115.91,active,170,18855.915879947537,,,,False,unknown,2026-07-13,0,,,,,,,False,,,,,0.1735159817351598,8.315746617144416,0.5407107546749641
ABRAND00642_0000000020,ABRAND00642,2,0.1167514031905822,52.45,-115.18,active,180,18399.273933855337,,,,False,unknown,2026-07-03,0,,,,,,,False,,,,,0.1780821917808219,8.432498020334998,0.5483022244773735
ABRAND00290_0000000015,ABRAND00290,1,0.1165882650925471,54.07,-117.29,active,253,18373.564413688833,,,,False,unknown,2026-04-21,0,,,,,,,False,,,,,0.182648401826484,8.549086285427546,0.5558830866304443
ABRAND00317_0000000014,ABRAND00317,2,0.11478647048659257,53.27,-116.32,active,97,18089.61311527588,,,,False,unknown,2026-09-24,0,,,,,,,False,,,,,0.1872146118721461,8.663872755914138,0.5633467915676919
ABRAND00069_0000000011,ABRAND00069,5,0.11459328141599216,55.01,-119.6,active,81,18059.167754159305,,,,False,unknown,2026-10-10,0,,,,,,,False,,,,,0.1917808219178082,8.77846603733013,0.5707979348658024
ABRAND00822_0000000012,ABRAND00822,1,0.1116736407755751,52.48,-114.44,active,186,17599.05107492967,,,,False,unknown,2026-06-27,0,,,,,,,False,,,,,0.1963470319634703,8.890139678105704,0.5780592357881479
ABRAND00368_0000000011,ABRAND00368,1,0.11093202229289081,52.98,-116.08,active,276,17482.176748416918,,,,False,unknown,2026-03-29,0,,,,,,,False,,,,,0.2009132420091324,9.001071700398596,0.5852723148119778
ABRAND00802_0000000013,ABRAND00802,1,0.10644302007655922,52.5,-114.5,active,20,16774.738728737244,,,,False,unknown,2026-12-10,0,,,,,,,False,,,,,0.2054794520547945,9.107514720475155,0.5921935076242767
ABRAND01157_0000000010,ABRAND01157,1,0.10180211079028186,54.71,-110.48,active,219,16043.361127039363,,,,False,unknown,2026-05-25,0,,,,,,,False,,,,,0.2100456621004566,9.209316831265436,0.5988129368453922
ABRAND00095_0000000015,ABRAND00095,1,0.10137924463543471,54.72,-119.5,active,215,15976.720127378845,,,,False,unknown,2026-05-29,0,,,,,,,False,,,,,0.2146118721461187,9.310696075900871,0.6054048702458386
ABRAND00939_0000000013,ABRAND00939,2,0.10113112417477026,52.59,-114.17,active,325,15937.617930749075,,,,False,unknown,2026-02-08,0,,,,,,,False,,,,,0.2191780821917808,9.411827200075642,0.6119806702300432
ABRAND00853_0000000004,ABRAND00853,1,0.10091846395301873,52.37,-114.35,active,229,15904.104040826453,,,,False,unknown,2026-05-15,0,,,,,,,False,,,,,0.2237442922374429,9.51274566402866,0.6185426425119034
ABRAND00799_0000000014,ABRAND00799,2,0.09965751157685562,52.18,-114.51,active,236,15705.386016438357,,,,False,unknown,2026-05-08,0,,,,,,,False,,,,,0.228310502283105,9.612403175605516,0.6250226244996488
ABRAND00072_0000000011,ABRAND00072,3,0.09651725298119994,54.84,-119.58,active,226,15210.501359418031,,,,False,unknown,2026-05-18,0,,,,,,,False,,,,,0.2328767123287671,9.708920428586715,0.631298418977444
ABRAND00799_0000000015,ABRAND00799,2,0.09649884668552483,52.18,-114.51,active,57,15207.600645019927,,,,False,unknown,2026-11-03,0,,,,,,,False,,,,,0.2374429223744292,9.805419275272241,0.6375730166316125
ABRAND00069_0000000010,ABRAND00069,2,0.09519819468739738,55.01,-119.6,active,127,15002.626214287828,,,,False,unknown,2026-08-25,0,,,,,,,False,,,,,0.2420091324200913,9.900617469959638,0.6437630426224228
ABRAND01142_0000000005,ABRAND01142,2,0.09489514013868015,54.83,-110.63,active,333,14954.866756959105,,,,False,unknown,2026-01-31,0,,,,,,,False,,,,,0.2465753424657534,9.995512610098318,0.6499333632444564
ABRAND01071_0000000011,ABRAND01071,1,0.09227000789809503,56.15,-112.46,active,344,14541.162716689229,,,,False,unknown,2026-01-20,0,,,,,,,False,,,,,0.2511415525114155,10.087782617996414,0.6559329911674121
ABRAND00452_0000000007,ABRAND00452,2,0.09199471311803972,53.79,-115.85,active,86,14497.778021239106,,,,False,unknown,2026-10-05,0,,,,,,,False,,,,,0.2557077625570776,10.179777331114453,0.6619147187315503
ABRAND01041_0000000016,ABRAND01041,1,0.09140821857907766,56.11,-113.12,active,117,14405.350235463735,,,,False,unknown,2026-09-04,0,,,,,,,False,,,,,0.2602739726027397,10.27118554969353,0.6678583109460471
ABRAND00036_0000000015,ABRAND00036,2,0.09016841818026362,54.89,-119.82,active,136,14209.965627333195,,,,False,unknown,2026-08-16,0,,,,,,,False,,,,,0.2648401826484018,10.361353967873795,0.673721288221182
ABRAND00398_0000000012,ABRAND00398,1,0.08710897403838723,53.64,-115.99,active,208,13727.816811015982,,,,False,unknown,2026-06-05,0,,,,,,,False,,,,,0.2694063926940639,10.448462941912181,0.6793853327453563
ABRAND00037_0000000016,ABRAND00037,1,0.0867634639763525,54.95,-119.82,active,3,13673.366636503708,,,,False,unknown,2026-12-27,0,,,,,,,False,,,,,0.273972602739726,10.535226405888533,0.6850269113365253
ABRAND00143_0000000014,ABRAND00143,1,0.08606006711034928,54.51,-119.17,active,117,13562.51579216154,,,,False,unknown,2026-09-04,0,,,,,,,False,,,,,0.2785388127853881,10.621286472998882,0.690622753294802
ABRAND01157_0000000011,ABRAND01157,4,0.08249193075172019,54.71,-110.48,active,54,13000.200338114291,,,,False,unknown,2026-11-06,0,,,,,,,False,,,,,0.2831050228310502,10.703778403750603,0.6959865860550978
ABRAND00699_0000000008,ABRAND00699,1,0.08228688872123471,52.9,-114.98,active,240,12967.887026378776,,,,False,unknown,2026-05-04,0,,,,,,,False,,,,,0.2876712328767123,10.786065292471838,0.701337086467001
ABRAND00796_0000000012,ABRAND00796,1,0.08210414436155934,52.18,-114.51,active,262,12939.08768485784,,,,False,unknown,2026-04-12,0,,,,,,,False,,,,,0.2922374429223744,10.868169436833398,0.7066757043811344
ABRAND00720_0000000004,ABRAND00720,1,0.08139014516937836,52.1,-114.84,active,271,12826.565981764947,,,,False,unknown,2026-04-03,0,,,,,,,False,,,,,0.2968036529680365,10.949559582002776,0.7119678962724683
ABRAND00119_0000000008,ABRAND00119,1,0.07899080791375833,55.6,-119.32,active,147,12448.445786037664,,,,False,unknown,2026-08-05,0,,,,,,,False,,,,,0.3013698630136986,11.028550389916534,0.7171040772223997
ABRAND01030_0000000019,ABRAND01030,2,0.0784729817786703,50.11,-113.36,active,83,12366.839701235058,,,,False,unknown,2026-10-08,0,,,,,,,False,,,,,0.3059360730593607,11.107023371695204,0.7222065878149735
ABRAND00437_0000000009,ABRAND00437,1,0.07810200290933163,54.31,-115.89,active,172,12308.375805692045,,,,False,unknown,2026-07-11,0,,,,,,,False,,,,,0.3105022831050228,11.185125374604535,0.7272849764286506
ABRAND00437_0000000011,ABRAND00437,2,0.0777411914573617,54.31,-115.89,active,21,12251.514230054878,,,,False,unknown,2026-12-09,0,,,,,,,False,,,,,0.3150684931506849,11.262866566061897,0.7323399041744741
ABRAND00822_0000000013,ABRAND00822,1,0.07608492866508217,52.48,-114.44,active,90,11990.497814073493,,,,False,unknown,2026-10-01,0,,,,,,,False,,,,,0.319634703196347,11.33895149472698,0.7372871375489338
ABRAND00448_0000000013,ABRAND00448,2,0.0741652387267029,53.27,-115.87,active,204,11687.966965800528,,,,False,unknown,2026-06-09,0,,,,,,,False,,,,,0.3242009132420091,11.413116733453682,0.7421095478566129
ABRAND00695_0000000013,ABRAND00695,3,0.07231506558329298,52.67,-115.0,active,184,11396.39151950724,,,,False,unknown,2026-06-29,0,,,,,,,False,,,,,0.3287671232876712,11.485431799036975,0.7468116552543175
ABRAND00525_0000000011,ABRAND00525,3,0.07225581330018112,53.94,-115.62,active,109,11387.053738903423,,,,False,unknown,2026-09-12,0,,,,,,,False,,,,,0.3333333333333333,11.557687612337157,0.7515099099195865
ABRAND00940_0000000013,ABRAND00940,4,0.06963517516143188,52.43,-114.17,active,75,10974.057940320632,,,,False,unknown,2026-10-16,0,,,,,,,False,,,,,0.3378995433789954,11.627322787498588,0.7560377641035794
ABRAND01030_0000000018,ABRAND01030,2,0.06792594259012913,50.11,-113.36,active,221,10704.693826171775,,,,False,unknown,2026-05-23,0,,,,,,,False,,,,,0.3424657534246575,11.695248730088718,0.7604544796879859
ABRAND00297_0000000012,ABRAND00297,1,0.06775623111962036,53.99,-117.09,active,296,10677.948384573003,,,,False,unknown,2026-03-09,0,,,,,,,False,,,,,0.3470319634703196,11.763004961208338,0.7648601602058468
ABRAND00958_0000000009,ABRAND00958,1,0.0662193468705444,52.83,-114.12,active,234,10435.745262977825,,,,False,unknown,2026-05-10,0,,,,,,,False,,,,,0.3515981735159817,11.829224308078883,0.7691659086453959
ABRAND00846_0000000013,ABRAND00846,1,0.06355047926219114,52.26,-114.36,active,268,10015.148808654045,,,,False,unknown,2026-04-06,0,,,,,,,False,,,,,0.3561643835616438,11.892774787341075,0.773298120602284
ABRAND00587_0000000012,ABRAND00587,2,0.06301702951535493,52.83,-115.39,active,291,9931.08054263104,,,,False,unknown,2026-03-14,0,,,,,,,False,,,,,0.3607305936073059,11.95579181685643,0.7773956463152936
ABRAND01041_0000000015,ABRAND01041,4,0.06243466295626689,56.11,-113.12,active,129,9839.303300064743,,,,False,unknown,2026-08-23,0,,,,,,,False,,,,,0.365296803652968,12.018226479812697,0.7814553050902927
ABRAND00355_0000000007,ABRAND00355,1,0.062378076803047855,53.15,-116.13,active,324,9830.385684468803,,,,False,unknown,2026-02-09,0,,,,,,,False,,,,,0.3698630136986301,12.080604556615745,0.7855112844913259
ABRAND00911_0000000015,ABRAND00911,3,0.06107107720646649,52.31,-114.24,active,272,9624.410912844998,,,,False,unknown,2026-04-02,0,,,,,,,False,,,,,0.3744292237442922,12.141675633822212,0.7894822794921886
ABRAND00801_0000000014,ABRAND00801,1,0.0609798414715824,52.48,-114.5,active,321,9610.032744935968,,,,False,unknown,2026-02-12,0,,,,,,,False,,,,,0.3789954337899543,12.202655475293794,0.7934473421161604
ABRAND01056_0000000013,ABRAND01056,1,0.05957678509871109,54.6,-112.86,active,55,9388.920040132236,,,,False,unknown,2026-11-05,0,,,,,,,False,,,,,0.3835616438356164,12.262232260392505,0.7973211744868363
ABRAND01057_0000000016,ABRAND01057,3,0.05804229037324001,56.23,-112.85,active,285,9147.093492164238,,,,False,unknown,2026-03-20,0,,,,,,,False,,,,,0.3881278538812785,12.320274550765745,0.8010952301520334
ABRAND00850_0000000016,ABRAND00850,2,0.05753787011727053,52.46,-114.36,active,327,9067.600088113086,,,,False,unknown,2026-02-06,0,,,,,,,False,,,,,0.3926940639269406,12.377812420883016,0.8048364871438419
ABRAND00088_0000000018,ABRAND00088,4,0.05737908647326065,54.55,-119.53,active,29,9042.57680203245,,,,False,unknown,2026-12-01,0,,,,,,,False,,,,,0.3972602739726027,12.435191507356278,0.8085674196238616
ABRAND00448_0000000012,ABRAND00448,4,0.05634719365617936,53.27,-115.87,active,311,8879.957098174467,,,,False,unknown,2026-02-22,0,,,,,,,False,,,,,0.4018264840182648,12.491538701012457,0.8122312558382593
ABRAND00400_0000000013,ABRAND00400,2,0.05465692587076523,52.77,-115.98,active,186,8613.581712907027,,,,False,unknown,2026-06-27,0,,,,,,,False,,,,,0.4063926940639269,12.546195626883222,0.8157851865911354
ABRAND00940_0000000009,ABRAND00940,1,0.048550393137671365,52.43,-114.17,active,361,7651.231235980927,,,,False,unknown,2026-01-03,0,,,,,,,False,,,,,0.410958904109589,12.594746020020892,0.8189420552310617
ABRAND00037_0000000015,ABRAND00037,1,0.04786825852757369,54.95,-119.82,active,302,7543.731187091038,,,,False,unknown,2026-03-03,0,,,,,,,False,,,,,0.4155251141552511,12.642614278548466,0.8220545697634379
ABRAND00355_0000000008,ABRAND00355,2,0.04761913345860251,53.15,-116.13,active,34,7504.470670621621,,,,False,unknown,2026-11-26,0,,,,,,,False,,,,,0.4200913242009132,12.69023341200707,0.8251508855574142
ABRAND00298_0000000018,ABRAND00298,4,0.04726178464133314,54.12,-117.09,active,347,7448.154784052399,,,,False,unknown,2026-01-17,0,,,,,,,False,,,1.0,,0.4246575342465753,12.737495196648403,0.8282239656327517
ABRAND00939_0000000015,ABRAND00939,3,0.046430240460578,52.59,-114.17,active,50,7317.108743048145,,,,False,unknown,2026-11-10,0,,,,,,,False,,,,,0.4292237442922374,12.783925437108982,0.8312429766145703
ABRAND00796_0000000011,ABRAND00796,1,0.04543462503143065,52.18,-114.51,active,349,7160.20612335327,,,,False,unknown,2026-01-15,0,,,,,,,False,,,1.0,,0.4337899543378995,12.829360062140413,0.8341972501777485
ABRAND00642_0000000019,ABRAND00642,2,0.04517910331528166,52.45,-115.18,active,262,7119.937536227172,,,,False,unknown,2026-04-12,0,,,,,,,False,,,,,0.4383561643835616,12.874539165455694,0.8371349090764431
ABRAND00361_0000000011,ABRAND00361,3,0.04451609543926565,53.42,-116.11,active,314,7015.451738217455,,,,False,unknown,2026-02-19,0,,,,,,,False,,,,,0.4429223744292237,12.91905526089496,0.8400294575359311
ABRAND01155_0000000010,ABRAND01155,4,0.04374990134061417,55.28,-110.49,active,203,6894.704451912214,,,,False,unknown,2026-06-10,0,,,,,,,False,,,,,0.4474885844748858,12.962805162235574,0.8428741861285589
ABRAND01019_0000000009,ABRAND01019,3,0.04174018081841301,50.42,-113.61,active,74,6577.985359824654,,,,False,unknown,2026-10-17,0,,,,,,,False,,,,,0.4520547945205479,13.004545343053987,0.8455882376394676
ABRAND00095_0000000012,ABRAND00095,3,0.0408851568040244,54.72,-119.5,active,255,6443.239047310701,,,,False,unknown,2026-04-19,0,,,,,,,False,,,,,0.45662100456621,13.045430499858012,0.8482466933390352
ABRAND00958_0000000010,ABRAND00958,1,0.040710813593334665,52.83,-114.12,active,118,6415.763673102546,,,,False,unknown,2026-09-03,0,,,,,,,False,,,,,0.4611872146118721,13.086141313451346,0.8508938128046645
ABRAND00940_0000000010,ABRAND00940,2,0.04052587212643317,52.43,-114.17,active,330,6386.618081544258,,,,False,unknown,2026-02-03,0,,,,,,,False,,,,,0.4657534246575342,13.12666718557778,0.8535289069110876
ABRAND00822_0000000014,ABRAND00822,1,0.04043681879090166,52.48,-114.44,active,78,6372.58384580584,,,,False,unknown,2026-10-13,0,,,,,,,False,,,,,0.4703196347031963,13.167104004368682,0.8561582105457132
ABRAND00846_0000000015,ABRAND00846,1,0.04035342309594084,52.26,-114.36,active,55,6359.441218012463,,,,False,unknown,2026-11-05,0,,,,,,,False,,,,,0.4748858447488584,13.207457427464622,0.858782091582557
ABRAND01019_0000000010,ABRAND01019,2,0.039454574219099973,50.42,-113.61,active,43,6217.788387655154,,,,False,unknown,2026-11-17,0,,,,,,,False,,,,,0.4794520547945205,13.246912001683722,0.8613475272053075
ABRAND00850_0000000018,ABRAND00850,2,0.03921705866438503,52.46,-114.36,active,194,6180.357456331629,,,,False,unknown,2026-06-19,0,,,,,,,False,,,,,0.4840182648401826,13.286129060348106,0.8638975189694665
ABRAND00037_0000000014,ABRAND00037,1,0.03907568953649172,54.95,-119.82,active,306,6158.078586538062,,,,False,unknown,2026-02-27,0,,,,,,,False,,,,,0.4885844748858447,13.325204749884598,0.8664383185574627
ABRAND00417_0000000014,ABRAND00417,1,0.03704739098289225,53.88,-115.94,active,320,5838.4317156015295,,,,False,unknown,2026-02-13,0,,,,,,,False,,,,,0.4931506849315068,13.36225214086749,0.8688472330734244
ABRAND00699_0000000007,ABRAND00699,4,0.036977031347304325,52.9,-114.98,active,321,5827.3434873345395,,,,False,unknown,2026-02-12,0,,,,,,,False,,,,,0.4977168949771689,13.399229172214794,0.8712515726289634
ABRAND00788_0000000013,ABRAND00788,3,0.03696623739196117,52.56,-114.54,active,21,5825.642429053772,,,,False,unknown,2026-12-09,0,,,,,,,False,,,,,0.502283105022831,13.436195409606755,0.8736552103343851
ABRAND00551_0000000011,ABRAND00551,2,0.036134286836996744,52.78,-115.54,active,276,5694.5323460749305,,,,False,unknown,2026-03-29,0,,,,,,,False,,,,,0.5068493150684932,13.472329696443753,0.8760047525228151
ABRAND00843_0000000011,ABRAND00843,2,0.03595082197099813,52.37,-114.38,active,81,5665.619457368691,,,,False,unknown,2026-10-10,0,,,,,,,False,,,,,0.5114155251141552,13.50828051841475,0.8783423653643423
ABRAND01071_0000000012,ABRAND01071,1,0.03524570578515361,56.15,-112.46,active,263,5554.497659223184,,,,False,unknown,2026-04-11,0,,,,,,,False,,,,,0.5159817351598173,13.543526224199903,0.8806341297784781
ABRAND00587_0000000011,ABRAND00587,1,0.03419254689268464,52.83,-115.39,active,303,5388.5265579869865,,,,False,unknown,2026-03-02,0,,,,,,,False,,,,,0.5205479452054794,13.577718771092588,0.8828574151532976
ABRAND00661_0000000008,ABRAND00661,1,0.03361797156359887,52.92,-115.13,active,192,5297.977163405176,,,,False,unknown,2026-06-21,0,,,,,,,False,,,,,0.5251141552511416,13.611336742656187,0.8850433401954724
ABRAND00400_0000000012,ABRAND00400,1,0.032929034421029596,52.77,-115.98,active,250,5189.40507893397,,,,False,unknown,2026-04-24,0,,,,,,,False,,,,,0.5296803652968036,13.644265777077216,0.8871844688123308
ABRAND00515_0000000012,ABRAND00515,1,0.032639299747972174,52.48,-115.65,active,116,5143.7447487620275,,,,False,unknown,2026-09-05,0,,,,,,,False,,,,,0.5342465753424657,13.676905076825188,0.8893067581522204
ABRAND00538_0000000017,ABRAND00538,5,0.03223670720943718,53.79,-115.6,active,34,5080.29874128116,,,,False,unknown,2026-11-26,0,,,,,,,False,,,,,0.5388127853881278,13.709141784034625,0.8914028699129508
ABRAND00222_0000000009,ABRAND00222,2,0.03223192382034456,54.4,-118.68,active,4,5079.544909773853,,,,False,unknown,2026-12-26,0,,,,,,,False,,,,,0.54337899543379,13.741373707854969,0.8934986706456948
ABRAND00021_0000000009,ABRAND00021,1,0.03173871006779406,57.31,-119.89,active,255,5001.81757893991,,,,False,unknown,2026-04-19,0,,,,,,,False,,,,,0.547945205479452,13.773112417922762,0.8955624013800807
ABRAND00302_0000000015,ABRAND00302,1,0.03067311859381896,54.24,-116.84,active,39,4833.887182426867,,,,False,unknown,2026-11-21,0,,,,,,,False,,,,,0.5525114155251141,13.803785536516582,0.8975568446774396
ABRAND00140_0000000013,ABRAND00140,1,0.03041938586480404,55.3,-119.19,active,281,4793.900528223582,,,,False,unknown,2026-03-24,0,,,,,,,False,,,,,0.5570776255707762,13.834204922381385,0.8995347896347566
ABRAND00515_0000000011,ABRAND00515,1,0.030247037958327706,52.48,-115.65,active,155,4766.739601189513,,,,False,unknown,2026-07-28,0,,,,,,,False,,,,,0.5616438356164384,13.864451960339712,0.9015015280978322
