leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,volume,estimated_volume,estimated_volume_b,measured_rate,tagged,component,date_began,day_ts_began,estimated_date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,M_Air_sp_covered,M_OGI_FollowUp_sp_covered,estimated_volume_a,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00314_0000000016,ABRAND00314,3,0.6967256515791063,54.26,-116.33,active,63,109799.50364469706,,,0.6967256515791063,True,unknown,2026-10-28,0,1777.5,2026-12-29 09:50:00,M_OGI_FollowUp,1.0,M_Air,2026-12-26 16:05:00,False,,,1.0,1.0,,0.0,0.6967256515791063,0.03965760116938489
ABRAND00085_0000000016,ABRAND00085,2,0.6220059009444531,57.51,-119.55,active,82,98024.14915107976,,,,False,unknown,2026-10-09,0,,,,,,,False,,,,,,0.0043859649122807015,1.3187315525235594,0.07506215659052015
ABRAND00874_0000000016,ABRAND00874,5,0.5530475293761169,52.86,-114.31,active,70,87156.75112548802,,,0.5530475293761169,True,unknown,2026-10-21,0,1777.5,2026-12-29 08:00:00,M_OGI_FollowUp,1.0,M_Air,2026-12-26 16:05:00,False,,,1.0,1.0,,0.008771929824561403,1.8717790818996765,0.10654160377034241
ABRAND00870_0000000015,ABRAND00870,1,0.5082327914884573,52.34,-114.32,active,246,80094.23524871535,,,,False,unknown,2026-04-28,0,,,,,,,False,,,1.0,,,0.013157894736842105,2.380011873388134,0.13547019754376108
ABRAND00344_0000000006,ABRAND00344,3,0.45285094986869,53.02,-116.19,active,19,71366.41145322639,,,,False,unknown,2026-12-11,0,,,,,,,False,,,,,,0.017543859649122806,2.832862823256824,0.16124645871394502
ABRAND00338_0000000013,ABRAND00338,1,0.3913769087757124,53.05,-116.21,active,359,61678.49601083612,,,,False,unknown,2026-01-05,0,,,,,,,False,,,1.0,,,0.021929824561403508,3.2242397320325367,0.18352361948727947
ABRAND00542_0000000011,ABRAND00542,3,0.3578511416010359,53.14,-115.59,active,214,56395.04966901702,,,,False,unknown,2026-05-30,0,,,,,,,False,,,1.0,,,0.02631578947368421,3.5820908736335726,0.20389249469584733
ABRAND00394_0000000012,ABRAND00394,2,0.3458684197397069,52.88,-116.0,active,341,54506.64939309147,,,,False,unknown,2026-01-23,0,,,,,,,False,,,1.0,,,0.03070175438596491,3.9279592933732794,0.22357931377023496
ABRAND00811_0000000015,ABRAND00811,2,0.27030990938890975,52.0,-114.47,active,8,42599.11173627209,,,,False,unknown,2026-12-22,0,,,,,,,False,,,,,,0.03508771929824561,4.198269202762189,0.23896534492092072
ABRAND00874_0000000017,ABRAND00874,3,0.26162632987209744,52.86,-114.31,active,11,41230.63517933138,,,0.26162632987209744,True,unknown,2026-12-19,0,1777.5,2026-12-29 08:00:00,M_OGI_FollowUp,1.0,M_Air,2026-12-26 16:05:00,False,,,1.0,1.0,,0.039473684210526314,4.459895532634286,0.2538571070111522
ABRAND00870_0000000016,ABRAND00870,2,0.2529702477296756,52.34,-114.32,active,147,39866.49203261141,,,,False,unknown,2026-08-05,0,,,,,,,False,,,1.0,,,0.043859649122807015,4.712865780363962,0.2682561651905752
ABRAND00314_0000000015,ABRAND00314,1,0.25043936962037155,54.26,-116.33,active,231,39467.64184020499,,,0.25043936962037155,True,unknown,2026-05-13,0,1777.5,2026-12-29 09:50:00,M_OGI_FollowUp,1.0,M_Air,2026-12-26 16:05:00,False,,,1.0,1.0,,0.04824561403508772,4.9633051499843335,0.28251116587126884
ABRAND00760_0000000015,ABRAND00760,2,0.24214552265837483,51.97,-114.64,active,287,38160.58463961486,,,,False,unknown,2026-03-18,0,,,,,,,False,,,1.0,,,0.05263157894736842,5.2054506726427086,0.2962940810557082
ABRAND01038_0000000009,ABRAND01038,5,0.237397530668682,53.72,-113.16,active,109,37412.33148918801,,,,False,unknown,2026-09-12,0,,,,,,,False,,,1.0,,,0.05701754385964912,5.4428482033113905,0.3098067406922775
ABRAND00820_0000000008,ABRAND00820,2,0.23447303486692767,52.54,-114.44,active,221,36951.449667604655,,,,False,unknown,2026-05-23,0,,,,,,,False,,,1.0,,,0.06140350877192982,5.677321238178318,0.3231529381240109
ABRAND00477_0000000020,ABRAND00477,1,0.2338605868094556,53.33,-115.79,active,135,36854.931773414624,,,,False,unknown,2026-08-17,0,,,,,,,False,,,1.0,,,0.06578947368421052,5.911181824987773,0.3364642750324593
ABRAND00095_0000000012,ABRAND00095,3,0.231675179917876,54.72,-119.5,active,142,36510.52563390578,,,,False,unknown,2026-08-10,0,,,,,,,False,,,1.0,,,0.07017543859649122,6.1428570049056495,0.349651218652527
ABRAND00651_0000000012,ABRAND00651,5,0.22701122192341275,52.78,-115.15,active,360,35775.515703309546,,,,False,unknown,2026-01-04,0,,,,,,,False,,,1.0,,,0.07456140350877193,6.3698682268290625,0.36257268993696884
ABRAND00294_0000000016,ABRAND00294,4,0.2268094645977025,54.04,-117.24,active,203,35743.72004002449,,,,False,unknown,2026-06-10,0,,,,,,,False,,,1.0,,,0.07894736842105263,6.596677691426765,0.3754826772010679
ABRAND01028_0000000014,ABRAND01028,3,0.2254228596090246,56.12,-113.37,active,58,35525.19996808078,,,,False,unknown,2026-11-02,0,,,,,,,False,,,1.0,,,0.08333333333333333,6.82210055103579,0.3883137389548233
ABRAND00744_0000000015,ABRAND00744,2,0.21963358423925206,53.27,-114.73,active,59,34612.847221166994,,,,False,unknown,2026-11-01,0,,,,,,,False,,,1.0,,,0.08771929824561403,7.041734135275043,0.400815275344967
ABRAND00233_0000000019,ABRAND00233,1,0.20610989360880946,54.54,-118.55,active,82,32481.600129429276,,,,False,unknown,2026-10-09,0,,,,,,,False,,,1.0,,,0.09210526315789473,7.247844028883852,0.412547043709282
ABRAND00489_0000000016,ABRAND00489,1,0.18511263604325842,52.72,-115.75,active,291,29172.566719546852,,,,False,unknown,2026-03-14,0,,,,,,,False,,,1.0,,,0.09649122807017543,7.432956664927111,0.42308364886366184
ABRAND01099_0000000014,ABRAND01099,2,0.1806729950366812,50.23,-111.31,active,169,28472.907710612722,,,,False,unknown,2026-07-14,0,,,,,,,False,,,1.0,,,0.10087719298245613,7.613629659963792,0.43336754979798736
ABRAND00959_0000000008,ABRAND00959,1,0.17957253850245802,52.81,-114.12,active,349,28299.48280374097,,,,False,unknown,2026-01-15,0,,,,,,,False,,,1.0,,,0.10526315789473684,7.79320219846625,0.443588812782584
ABRAND00144_0000000016,ABRAND00144,1,0.1769384136197393,54.7,-119.15,active,180,27884.361580623747,,,,False,unknown,2026-07-03,0,,,,,,,False,,,1.0,,,0.10964912280701754,7.970140612085989,0.4536601414655047
ABRAND00477_0000000021,ABRAND00477,1,0.16928614293631086,53.33,-115.79,active,83,26678.4126954478,,,,False,unknown,2026-10-08,0,,,,,,,False,,,1.0,,,0.11403508771929824,8.1394267550223,0.4632959031528429
ABRAND00760_0000000014,ABRAND00760,5,0.16767065014949536,51.97,-114.64,active,303,26423.821371399514,,,,False,unknown,2026-03-02,0,,,,,,,False,,,1.0,,,0.11842105263157894,8.307097405171795,0.47283971104389655
ABRAND00643_0000000011,ABRAND00643,1,0.1658180740603072,52.88,-115.17,active,263,26131.867236230435,,,,False,unknown,2026-04-11,0,,,,,,,False,,,1.0,,,0.12280701754385964,8.472915479232103,0.48227807036489334
ABRAND00594_0000000016,ABRAND00594,2,0.16259099419553738,52.95,-115.36,active,294,25623.300102853842,,,,False,unknown,2026-03-11,0,,,,,,,False,,,1.0,,,0.12719298245614036,8.635506473427641,0.49153274440614086
ABRAND01138_0000000014,ABRAND01138,1,0.15734437879462015,54.86,-110.67,active,345,24796.46709400785,,,,False,unknown,2026-01-19,0,,,,,,,False,,,1.0,,,0.13157894736842105,8.792850852222262,0.5004887812713534
ABRAND00731_0000000018,ABRAND00731,1,0.15676743881581195,53.13,-114.79,active,314,24705.545045763545,,,,False,unknown,2026-02-19,0,,,,,,,False,,,1.0,,,0.13596491228070173,8.949618291038075,0.5094119787319503
ABRAND00344_0000000005,ABRAND00344,2,0.15340344996043623,53.02,-116.19,active,332,24175.401931685003,,,,False,unknown,2026-02-01,0,,,,,,,False,,,1.0,,,0.14035087719298245,9.10302174099851,0.5181436980575563
ABRAND00166_0000000015,ABRAND00166,2,0.15039989086110464,55.25,-119.0,active,126,23702.06024040858,,,,False,unknown,2026-08-26,0,,,,,,,False,,,1.0,,,0.14473684210526316,9.253421631859615,0.5267044548980291
ABRAND00397_0000000011,ABRAND00397,4,0.15031103158911432,52.95,-115.99,active,178,23688.05658784225,,,,False,unknown,2026-07-05,0,,,,,,,False,,,1.0,,,0.14912280701754385,9.403732663448729,0.5352601538716631
ABRAND00892_0000000008,ABRAND00892,4,0.14711840565193582,52.55,-114.27,active,267,23184.919172948914,,,,False,unknown,2026-04-07,0,,,,,,,False,,,1.0,,,0.15350877192982454,9.550851069100665,0.5436341286819731
ABRAND00959_0000000011,ABRAND00959,1,0.14638462946857625,52.81,-114.12,active,174,23069.28074261902,,,,False,unknown,2026-07-09,0,,,,,,,False,,,1.0,,,0.15789473684210525,9.69723569856924,0.5519663369760636
ABRAND00243_0000000013,ABRAND00243,3,0.14584424326703546,54.21,-118.16,active,29,22984.11933572788,,,,False,unknown,2026-12-01,0,,,,,,,False,,,1.0,,,0.16228070175438597,9.843079941836276,0.560267786505338
ABRAND00166_0000000014,ABRAND00166,1,0.14404291387816445,55.25,-119.0,active,268,22700.2413525499,,,,False,unknown,2026-04-06,0,,,,,,,False,,,1.0,,,0.16666666666666666,9.987122855714441,0.568466704425052
ABRAND00106_0000000012,ABRAND00106,4,0.13163114157374908,55.2,-119.4,active,107,20744.225472716786,,,,False,unknown,2026-09-14,0,,,,,,,False,,,1.0,,,0.17105263157894735,10.11875399728819,0.5759591446734786
ABRAND00668_0000000018,ABRAND00668,3,0.12558140179230576,52.95,-115.1,active,342,19790.825201495918,,,,False,unknown,2026-01-22,0,,,,,,,False,,,1.0,,,0.17543859649122806,10.244335399080496,0.5831072339325493
ABRAND00477_0000000019,ABRAND00477,1,0.11669085039683114,53.33,-115.79,active,173,18389.73120109805,,,,False,unknown,2026-07-10,0,,,,,,,False,,,1.0,,,0.17982456140350878,10.361026249477327,0.5897492732986402
ABRAND00514_0000000016,ABRAND00514,1,0.1152425368948506,54.13,-115.65,active,196,18161.48626239233,,,,False,unknown,2026-06-17,0,,,,,,,False,,,1.0,,,0.18421052631578946,10.476268786372177,0.5963088747078403
ABRAND00664_0000000015,ABRAND00664,1,0.11373225110201733,52.66,-115.12,active,148,17923.47488727088,,,,False,unknown,2026-08-04,0,,,,,,,False,,,1.0,,,0.18859649122807015,10.590001037474195,0.6027825106993925
ABRAND01136_0000000007,ABRAND01136,1,0.11215664169263453,54.9,-110.68,active,223,17675.168928252373,,,,False,unknown,2026-05-21,0,,,,,,,False,,,1.0,,,0.19298245614035087,10.70215767916683,0.6091664630551916
ABRAND00421_0000000012,ABRAND00421,1,0.11202175159421056,53.19,-115.92,active,93,17653.911112037382,,,,False,unknown,2026-09-28,0,,,,,,,False,,,1.0,,,0.19736842105263158,10.81417943076104,0.6155427374710256
ABRAND00513_0000000011,ABRAND00513,1,0.10973258183243105,53.44,-115.67,active,203,17293.152608267406,,,,False,unknown,2026-06-10,0,,,,,,,False,,,1.0,,,0.20175438596491227,10.92391201259347,0.6217887124193203
ABRAND00811_0000000013,ABRAND00811,1,0.10910520168592934,52.0,-114.47,active,143,17194.281512411675,,,,False,unknown,2026-08-09,0,,,,,,,False,,,1.0,,,0.20614035087719296,11.0330172142794,0.6279989769103136
ABRAND00892_0000000006,ABRAND00892,1,0.10455229729695584,52.55,-114.27,active,314,16476.772919297542,,,,False,unknown,2026-02-19,0,,,,,,,False,,,1.0,,,0.21052631578947367,11.137569511576356,0.6339500902332523
ABRAND00757_0000000011,ABRAND00757,1,0.10302552105038743,52.71,-114.66,active,276,16236.162754206336,,,,False,unknown,2026-03-29,0,,,,,,,False,,,1.0,,,0.2149122807017544,11.240595032626743,0.6398142995024592
ABRAND00593_0000000013,ABRAND00593,3,0.10257910977793099,53.04,-115.36,active,248,16165.811194699345,,,,False,unknown,2026-04-26,0,,,,,,,False,,,1.0,,,0.21929824561403508,11.343174142404674,0.6456530990567222
ABRAND00573_0000000013,ABRAND00573,1,0.10192442695250142,52.55,-115.44,active,319,16062.63737138173,,,,False,unknown,2026-02-14,0,,,,,,,False,,,1.0,,,0.22368421052631576,11.445098569357176,0.6514546340860974
ABRAND00881_0000000010,ABRAND00881,3,0.1011307436985927,52.61,-114.29,active,189,15937.55797013854,,,,False,unknown,2026-06-24,0,,,,,,,False,,,1.0,,,0.22807017543859648,11.546229313055768,0.6572109926907679
ABRAND01138_0000000016,ABRAND01138,1,0.10083384971546233,54.86,-110.67,active,172,15890.769378518686,,,,False,unknown,2026-07-11,0,,,,,,,False,,,1.0,,,0.2324561403508772,11.64706316277123,0.6629504520996848
ABRAND00957_0000000009,ABRAND00957,1,0.1003901491305105,52.9,-114.12,active,163,15820.845006014022,,,,False,unknown,2026-07-20,0,,,,,,,False,,,1.0,,,0.23684210526315788,11.74745331190174,0.6686646560859016
ABRAND00028_0000000007,ABRAND00028,4,0.0994939933045197,57.69,-119.86,active,271,15679.616583235156,,,,False,unknown,2026-04-03,0,,,,,,,False,,,1.0,,,0.24122807017543857,11.84694730520626,0.6743278509119818
ABRAND00668_0000000019,ABRAND00668,1,0.09537132750133474,52.95,-115.1,active,0,15029.91083771435,,,,False,unknown,2026-12-30,0,,,,,,,False,,,,,,0.24561403508771928,11.942318632707595,0.679756383736158
ABRAND01145_0000000009,ABRAND01145,1,0.09392160075530578,55.15,-110.6,active,58,14801.443180791359,,,,False,unknown,2026-11-02,0,,,,,,,False,,,1.0,,,0.25,12.0362402334629,0.6851023981616383
ABRAND00573_0000000014,ABRAND00573,1,0.09279058119029304,52.55,-115.44,active,242,14623.201735870567,,,,False,unknown,2026-05-02,0,,,,,,,False,,,1.0,,,0.2543859649122807,12.129030814653193,0.6903840349906826
ABRAND00542_0000000012,ABRAND00542,2,0.09091237534191099,53.14,-115.59,active,81,14327.208514682983,,,,False,unknown,2026-10-10,0,,,,,,,False,,,1.0,,,0.2587719298245614,12.219943189995105,0.6955587644046197
ABRAND01138_0000000015,ABRAND01138,3,0.09023966946771267,54.86,-110.67,active,230,14221.194374226925,,,,False,unknown,2026-05-14,0,,,,,,,False,,,1.0,,,0.2631578947368421,12.310182859462817,0.7006952034223259
ABRAND00643_0000000010,ABRAND00643,1,0.08769002975676546,52.88,-115.17,active,348,13819.387473475794,,,,False,unknown,2026-01-16,0,,,,,,,False,,,1.0,,,0.2675438596491228,12.397872889219583,0.7056865170315543
ABRAND00786_0000000013,ABRAND00786,1,0.08658872563162069,52.45,-114.55,active,263,13645.82899169938,,,,False,unknown,2026-04-11,0,,,,,,,False,,,1.0,,,0.27192982456140347,12.484461614851204,0.7106151444462064
ABRAND00691_0000000017,ABRAND00691,4,0.08499324974255687,53.03,-115.02,active,62,13394.39220262861,,,,False,unknown,2026-10-29,0,,,,,,,False,,,1.0,,,0.2763157894736842,12.56945486459376,0.7154529574257354
ABRAND00691_0000000015,ABRAND00691,2,0.08423480812431738,53.03,-115.02,active,96,13274.866657620425,,,,False,unknown,2026-09-25,0,,,,,,,False,,,1.0,,,0.2807017543859649,12.653689672718079,0.720247599933303
ABRAND00477_0000000018,ABRAND00477,1,0.082257921346071,53.33,-115.79,active,251,12963.321953444176,,,,False,unknown,2026-04-23,0,,,,,,,False,,,1.0,,,0.2850877192982456,12.73594759406415,0.7249297181104816
ABRAND00692_0000000013,ABRAND00692,3,0.07929841434811133,53.09,-115.02,active,113,12496.922591410519,,,,False,unknown,2026-09-08,0,,,,,,,False,,,1.0,,,0.2894736842105263,12.815246008412261,0.729443381246688
ABRAND01067_0000000010,ABRAND01067,1,0.07792426012135692,50.17,-112.68,active,169,12280.364679861075,,,,False,unknown,2026-07-14,0,,,,,,,False,,,1.0,,,0.293859649122807,12.893170268533618,0.7338788275695098
ABRAND00294_0000000017,ABRAND00294,3,0.07779122252176812,54.04,-117.24,active,78,12259.398805606517,,,,False,unknown,2026-10-13,0,,,,,,,False,,,1.0,,,0.2982456140350877,12.970961491055386,0.7383067013965392
ABRAND00028_0000000009,ABRAND00028,3,0.07666672615553788,57.69,-119.86,active,261,12082.185375065375,,,,False,unknown,2026-04-13,0,,,,,,,False,,,1.0,,,0.3026315789473684,13.047628217210924,0.7426705689273927
ABRAND01099_0000000013,ABRAND01099,1,0.0763578083706308,50.23,-111.31,active,251,12033.501909237844,,,,False,unknown,2026-04-23,0,,,,,,,False,,,1.0,,,0.3070175438596491,13.123986025581555,0.7470168528680909
ABRAND00513_0000000012,ABRAND00513,1,0.07544376051964947,53.44,-115.67,active,68,11889.453817829432,,,,False,unknown,2026-10-23,0,,,,,,,False,,,1.0,,,0.3114035087719298,13.199429786101204,0.7513111092351785
ABRAND00759_0000000009,ABRAND00759,4,0.07529999584225087,52.56,-114.65,active,36,11866.797424765347,,,,False,unknown,2026-11-24,0,,,,,,,False,,,1.0,,,0.3157894736842105,13.274729781943455,0.7555971825215577
ABRAND00892_0000000009,ABRAND00892,3,0.07265741519108906,52.55,-114.27,active,241,11450.343626658414,,,,False,unknown,2026-05-03,0,,,,,,,False,,,1.0,,,0.3201754385964912,13.347387197134545,0.7597328402041994
ABRAND00651_0000000013,ABRAND00651,5,0.07080159441629165,52.78,-115.15,active,307,11157.8781498033,,,,False,unknown,2026-02-26,0,,,,,,,False,,,1.0,,,0.32456140350877194,13.418188791550836,0.7637628646293859
ABRAND00820_0000000009,ABRAND00820,2,0.06812909110237,52.54,-114.44,active,19,10736.70873155046,,,,False,unknown,2026-12-11,0,,,,,,,False,,,1.0,,,0.3289473684210526,13.486317882653207,0.767640770253855
ABRAND00394_0000000016,ABRAND00394,2,0.06556453567532346,52.88,-116.0,active,90,10332.551209402656,,,,False,unknown,2026-10-01,0,,,,,,,False,,,1.0,,,0.3333333333333333,13.55188241832853,0.7713727014677766
ABRAND00660_0000000011,ABRAND00660,1,0.06411601566568757,52.87,-115.13,active,204,10104.273726412102,,,,False,unknown,2026-06-09,0,,,,,,,False,,,1.0,,,0.33771929824561403,13.615998433994218,0.775022182970398
ABRAND00233_0000000020,ABRAND00233,3,0.06319054626149218,54.54,-118.55,active,39,9958.425671315093,,,,False,unknown,2026-11-21,0,,,,,,,False,,,1.0,,,0.3421052631578947,13.67918898025571,0.7786189867849757
ABRAND00487_0000000018,ABRAND00487,1,0.061279730967675444,53.65,-115.76,active,41,9657.293410227458,,,,False,unknown,2026-11-19,0,,,,,,,False,,,1.0,,,0.3464912280701754,13.740468711223384,0.7821070270558846
ABRAND00325_0000000009,ABRAND00325,1,0.06082358766065319,53.18,-116.28,active,322,9585.408144357916,,,,False,unknown,2026-02-11,0,,,,,,,False,,,1.0,,,0.3508771929824561,13.801292298884038,0.7855691036647627
ABRAND00169_0000000013,ABRAND00169,1,0.06021821656681815,54.69,-118.97,active,317,9490.005534344515,,,,False,unknown,2026-02-16,0,,,,,,,False,,,1.0,,,0.35526315789473684,13.861510515450856,0.788996722570893
ABRAND00757_0000000012,ABRAND00757,1,0.057048305987621326,52.71,-114.66,active,69,8990.4479144908,,,,False,unknown,2026-10-22,0,,,,,,,False,,,1.0,,,0.35964912280701755,13.918558821438477,0.7922439102711284
ABRAND00673_0000000007,ABRAND00673,2,0.056809693116626106,53.01,-115.08,active,300,8952.844053144328,,,,False,unknown,2026-03-05,0,,,,,,,False,,,1.0,,,0.3640350877192982,13.975368514555104,0.7954775161345957
ABRAND01007_0000000012,ABRAND01007,5,0.055739788703131475,53.01,-113.88,active,332,8784.23396496582,,,,False,unknown,2026-02-01,0,,,,,,,False,,,1.0,,,0.3684210526315789,14.031108303258236,0.7986502230740411
ABRAND00676_0000000011,ABRAND00676,2,0.055226060529693366,52.93,-115.07,active,172,8703.273692692286,,,,False,unknown,2026-07-11,0,,,,,,,False,,,1.0,,,0.37280701754385964,14.086334363787929,0.8017936886227531
ABRAND00233_0000000017,ABRAND00233,3,0.055047506301546506,54.54,-118.55,active,280,8675.1346890834,,,,False,unknown,2026-03-25,0,,,,,,,False,,,1.0,,,0.3771929824561403,14.141381870089475,0.8049269908706725
ABRAND00331_0000000018,ABRAND00331,2,0.05478090327731343,53.42,-116.24,active,215,8633.119758723622,,,,False,unknown,2026-05-29,0,,,,,,,False,,,1.0,,,0.381578947368421,14.196162773366789,0.8080451180832224
ABRAND00892_0000000007,ABRAND00892,3,0.050809860866219324,52.55,-114.27,active,285,8007.308889406622,,,,False,unknown,2026-03-20,0,,,,,,,False,,,1.0,,,0.38596491228070173,14.246972634233009,0.8109372136923586
ABRAND00365_0000000008,ABRAND00365,2,0.04921671320031731,53.07,-116.08,active,298,7756.239013405526,,,,False,unknown,2026-03-07,0,,,,,,,False,,,1.0,,,0.39035087719298245,14.296189347433327,0.8137386273887576
ABRAND00545_0000000009,ABRAND00545,2,0.049108441261049546,52.72,-115.57,active,277,7739.176048717339,,,,False,unknown,2026-03-28,0,,,,,,,False,,,1.0,,,0.39473684210526316,14.345297788694376,0.816533878249935
ABRAND00514_0000000018,ABRAND00514,1,0.049107155881879805,54.13,-115.65,active,112,7738.973481186613,,,,False,unknown,2026-09-09,0,,,,,,,False,,,1.0,,,0.3991228070175438,14.394404944576255,0.8193290559473723
ABRAND00786_0000000014,ABRAND00786,3,0.048638850943660654,52.45,-114.55,active,244,7665.171620074881,,,,False,unknown,2026-04-30,0,,,,,,,False,,,1.0,,,0.40350877192982454,14.443043795519916,0.8220975777431309
ABRAND00331_0000000020,ABRAND00331,1,0.04861215953965344,53.42,-116.24,active,68,7660.96522562833,,,,False,unknown,2026-10-23,0,,,,,,,False,,,1.0,,,0.40789473684210525,14.491655955059569,0.8248645802650513
ABRAND00760_0000000013,ABRAND00760,4,0.04850080123782251,51.97,-114.64,active,307,7643.415869952905,,,,False,unknown,2026-02-26,0,,,,,,,False,,,1.0,,,0.4122807017543859,14.54015675629739,0.8276252442760946
ABRAND00394_0000000017,ABRAND00394,2,0.046733736846055744,52.88,-116.0,active,12,7364.937831022571,,,,False,unknown,2026-12-18,0,,,,,,,False,,,1.0,,,0.41666666666666663,14.586890493143446,0.8302853270400854
ABRAND00527_0000000017,ABRAND00527,4,0.046675382206282985,54.18,-115.62,active,245,7355.741513264079,,,,False,unknown,2026-04-29,0,,,,,,,False,,,1.0,,,0.42105263157894735,14.63356587534973,0.8329420882599
ABRAND00594_0000000018,ABRAND00594,2,0.045174254939842916,52.95,-115.36,active,188,7119.17346328763,,,,False,unknown,2026-06-25,0,,,,,,,False,,,1.0,,,0.42543859649122806,14.678740130289572,0.8355134053650877
ABRAND01148_0000000013,ABRAND01148,5,0.044974808652061896,55.08,-110.57,active,260,7087.742004789581,,,,False,unknown,2026-04-14,0,,,,,,,False,,,1.0,,,0.4298245614035088,14.723714938941635,0.8380733699941356
ABRAND00691_0000000014,ABRAND00691,1,0.04465913372218164,53.03,-115.02,active,259,7037.993656160005,,,,False,unknown,2026-04-15,0,,,,,,,False,,,1.0,,,0.43421052631578944,14.768374072663816,0.8406153664165587
ABRAND00673_0000000008,ABRAND00673,1,0.044037973935811554,53.01,-115.08,active,243,6940.102849250712,,,,False,unknown,2026-05-01,0,,,,,,,False,,,1.0,,,0.43859649122807015,14.812412046599627,0.8431220064443744
ABRAND00691_0000000018,ABRAND00691,3,0.04386358252485914,53.03,-115.02,active,16,6912.6198789896425,,,,False,unknown,2026-12-14,0,,,,,,,False,,,1.0,,,0.44298245614035087,14.856275629124486,0.8456187201188152
ABRAND00723_0000000018,ABRAND00723,2,0.04323993684470738,53.01,-114.83,active,143,6814.337311130077,,,,False,unknown,2026-08-09,0,,,,,,,False,,,1.0,,,0.4473684210526315,14.899515565969192,0.8480799359016563
ABRAND00940_0000000010,ABRAND00940,4,0.04293858402184168,52.43,-114.17,active,187,6766.84603490451,,,,False,unknown,2026-06-26,0,,,,,,,False,,,1.0,,,0.45175438596491224,14.942454149991034,0.8505239986917329
ABRAND00594_0000000019,ABRAND00594,1,0.042709789364009924,52.95,-115.36,active,180,6730.789461116035,,,,False,unknown,2026-07-03,0,,,,,,,False,,,1.0,,,0.45614035087719296,14.985163939355044,0.8529550384974117
ABRAND00758_0000000011,ABRAND00758,1,0.04256178037612264,52.95,-114.66,active,251,6707.464191882521,,,,False,unknown,2026-04-23,0,,,,,,,False,,,1.0,,,0.4605263157894737,15.027725719731166,0.8553776536363686
ABRAND00759_0000000007,ABRAND00759,2,0.04210633767278446,52.56,-114.65,active,302,6635.689336669726,,,,False,unknown,2026-03-03,0,,,,,,,False,,,1.0,,,0.4649122807017544,15.06983205740395,0.8577743449916333
ABRAND00594_0000000017,ABRAND00594,1,0.04084539420956865,52.95,-115.36,active,255,6436.972716905078,,,,False,unknown,2026-04-19,0,,,,,,,False,,,1.0,,,0.46929824561403505,15.110677451613519,0.8600992634864498
ABRAND00660_0000000012,ABRAND00660,2,0.04064435543927228,52.87,-115.13,active,173,6405.2902933545,,,,False,unknown,2026-07-10,0,,,,,,,False,,,1.0,,,0.47368421052631576,15.151321807052792,0.8624127388610743
ABRAND00169_0000000016,ABRAND00169,1,0.04008938195189456,54.69,-118.97,active,21,6317.830023574091,,,,False,unknown,2026-12-09,0,,,,,,,False,,,1.0,,,0.4780701754385965,15.191411189004686,0.8646946251630526
ABRAND00085_0000000015,ABRAND00085,2,0.03869760466278109,57.51,-119.55,active,116,6098.494830184458,,,,False,unknown,2026-09-05,0,,,,,,,False,,,1.0,,,0.48245614035087714,15.230108793667467,0.8668972915475167
ABRAND00287_0000000009,ABRAND00287,2,0.03862041172469687,54.15,-117.37,active,133,6086.329717177189,,,,False,unknown,2026-08-19,0,,,,,,,False,,,1.0,,,0.48684210526315785,15.268729205392164,0.8690955641124842
ABRAND00856_0000000011,ABRAND00856,1,0.03816674676750031,52.86,-114.35,active,160,6014.835023378737,,,,False,unknown,2026-07-23,0,,,,,,,False,,,1.0,,,0.49122807017543857,15.306895952159664,0.8712680140830112
ABRAND00664_0000000017,ABRAND00664,1,0.03815621186765671,52.66,-115.12,active,40,6013.174790586745,,,,False,unknown,2026-11-20,0,,,,,,,False,,,1.0,,,0.4956140350877193,15.34505216402732,0.8734398644073856
ABRAND00338_0000000014,ABRAND00338,3,0.03811815298515023,53.05,-116.21,active,78,6007.176954280571,,,,False,unknown,2026-10-13,0,,,,,,,False,,,,,,0.5,15.383170317012471,0.8756095484214198
ABRAND00683_0000000017,ABRAND00683,2,0.03733156011285388,52.94,-115.05,active,0,5883.214951801049,,,,False,unknown,2026-12-30,0,,,,,,,False,,,,,,0.5043859649122807,15.420501877125325,0.8777344595950374
ABRAND00692_0000000011,ABRAND00692,3,0.03718379297526189,53.09,-115.02,active,186,5859.9277966262325,,,,False,unknown,2026-06-27,0,,,,,,,False,,,1.0,,,0.5087719298245614,15.457685670100586,0.8798509598680441
ABRAND00573_0000000015,ABRAND00573,1,0.037159066573263407,52.55,-115.44,active,183,5856.031073920244,,,,False,unknown,2026-06-30,0,,,,,,,False,,,1.0,,,0.513157894736842,15.49484473667385,0.8819660527150622
ABRAND00487_0000000017,ABRAND00487,1,0.037156882769236343,53.65,-115.76,active,155,5855.686920381925,,,,False,unknown,2026-07-28,0,,,,,,,False,,,1.0,,,0.5175438596491228,15.532001619443086,0.8840810212600272
ABRAND00365_0000000009,ABRAND00365,2,0.03696275896276127,53.07,-116.08,active,204,5825.094250873815,,,,False,unknown,2026-06-09,0,,,,,,,False,,,1.0,,,0.5219298245614035,15.568964378405848,0.8861849402843132
