leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,volume,estimated_volume,estimated_volume_b,measured_rate,tagged,component,date_began,day_ts_began,estimated_date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND01071_0000000013,ABRAND01071,1,0.1527726981583956,56.15,-112.46,active,47,24075.999484494932,,,,False,unknown,2026-11-13,0,,,,,,,False,,,0.11504424778761062,6.763408420263407,0.4290827087493945
ABRAND00317_0000000013,ABRAND00317,1,0.14360531865160087,53.27,-116.32,active,320,22631.279145452925,,,,False,unknown,2026-02-13,0,,,,,,,False,,,0.11946902654867256,6.907013738915008,0.43819328662507595
ABRAND00799_0000000013,ABRAND00799,1,0.14170859130147506,52.18,-114.51,active,239,22332.367054128143,,,,False,unknown,2026-05-05,0,,,,,,,False,,,0.12389380530973451,7.048722330216483,0.44718353273035694
ABRAND00701_0000000012,ABRAND00701,1,0.13969796606671253,52.99,-114.98,active,337,22015.50538513107,,,,False,unknown,2026-01-27,0,,,,,,,False,,,0.12831858407079647,7.188420296283196,0.4560462211800294
ABRAND00642_0000000018,ABRAND00642,3,0.13387013849265456,52.45,-115.18,active,271,21097.077057556005,,,,False,unknown,2026-04-03,0,,,,,,,False,,,0.1327433628318584,7.322290434775851,0.46453918184066145
ABRAND00715_0000000015,ABRAND00715,1,0.13190490754956624,52.8,-114.88,active,307,20787.369238403324,,,,False,unknown,2026-02-26,0,,,,,,,False,,,0.13716814159292035,7.454195342325417,0.4729074647406171
ABRAND00022_0000000016,ABRAND00022,3,0.12737644756609826,55.33,-119.88,active,147,20073.712927152665,,,,False,unknown,2026-08-05,0,,,,,,,False,,,0.1415929203539823,7.581571789891515,0.48098845405198093
ABRAND00072_0000000008,ABRAND00072,2,0.12506674597173298,54.84,-119.58,active,298,19709.7187379709,,,,False,unknown,2026-03-07,0,,,,,,,False,,,0.14601769911504425,7.706638535863248,0.4889229117693715
ABRAND00119_0000000009,ABRAND00119,1,0.12423589298926482,55.6,-119.32,active,81,19578.781625393007,,,,False,unknown,2026-10-10,0,,,,,,,False,,,0.1504424778761062,7.830874428852512,0.496804658689759
ABRAND01000_0000000013,ABRAND01000,3,0.12304817620469753,52.84,-113.93,active,122,19391.605061532624,,,,False,unknown,2026-08-30,0,,,,,,,False,,,0.15486725663716813,7.95392260505721,0.5046110547362258
ABRAND00661_0000000007,ABRAND00661,1,0.12149700299738918,52.92,-115.13,active,344,19147.150091569354,,,,False,unknown,2026-01-20,0,,,,,,,False,,,0.1592920353982301,8.075419608054599,0.5123190415842273
ABRAND00699_0000000009,ABRAND00699,4,0.12116580665361563,52.9,-114.98,active,77,19094.95566744724,,,,False,unknown,2026-10-14,0,,,,,,,False,,,0.16371681415929204,8.196585414708215,0.5200060167447063
ABRAND00008_0000000014,ABRAND00008,4,0.12100921029706425,55.28,-119.92,active,90,19070.277083871428,,,,False,unknown,2026-10-01,0,,,,,,,False,,,0.16814159292035397,8.31759462500528,0.5276830571526648
ABRAND00426_0000000011,ABRAND00426,5,0.11964899513652545,53.07,-115.91,active,170,18855.915879947537,,,,False,unknown,2026-07-13,0,,,,,,,False,,,0.17256637168141592,8.437243620141805,0.5352738030816714
ABRAND00642_0000000020,ABRAND00642,2,0.1167514031905822,52.45,-115.18,active,180,18399.273933855337,,,,False,unknown,2026-07-03,0,,,,,,,False,,,0.17699115044247787,8.553995023332387,0.542680720602905
ABRAND00290_0000000015,ABRAND00290,1,0.1165882650925471,54.07,-117.29,active,253,18373.564413688833,,,,False,unknown,2026-04-21,0,,,,,,,False,,,0.18141592920353983,8.670583288424934,0.5500772883518558
ABRAND00317_0000000014,ABRAND00317,2,0.11478647048659257,53.27,-116.32,active,97,18089.61311527588,,,,False,unknown,2026-09-24,0,,,,,,,False,,,0.18584070796460178,8.785369758911527,0.557359547033234
ABRAND00069_0000000011,ABRAND00069,5,0.11459328141599216,55.01,-119.6,active,81,18059.167754159305,,,,False,unknown,2026-10-10,0,,,,,,,False,,,0.1902654867256637,8.899963040327519,0.5646295494549627
ABRAND00822_0000000012,ABRAND00822,1,0.1116736407755751,52.48,-114.44,active,186,17599.05107492967,,,,False,unknown,2026-06-27,0,,,,,,,False,,,0.19469026548672566,9.011636681103093,0.5717143246603649
ABRAND00368_0000000011,ABRAND00368,1,0.11093202229289081,52.98,-116.08,active,276,17482.176748416918,,,,False,unknown,2026-03-29,0,,,,,,,False,,,0.19911504424778761,9.122568703395984,0.5787520502647914
ABRAND00802_0000000013,ABRAND00802,1,0.10644302007655922,52.5,-114.5,active,20,16774.738728737244,,,,False,unknown,2026-12-10,0,,,,,,,False,,,0.20353982300884954,9.229011723472544,0.5855049855518397
ABRAND00938_0000000009,ABRAND00938,3,0.1057515210091113,52.81,-114.18,active,349,16665.762901301485,,,,False,unknown,2026-01-15,0,,,,,,,False,,,0.2079646017699115,9.334763244481655,0.5922140509031217
ABRAND01157_0000000010,ABRAND01157,1,0.10180211079028186,54.71,-110.48,active,219,16043.361127039363,,,,False,unknown,2026-05-25,0,,,,,,,False,,,0.21238938053097345,9.436565355271936,0.598672558616988
ABRAND00095_0000000015,ABRAND00095,1,0.10137924463543471,54.72,-119.5,active,215,15976.720127378845,,,,False,unknown,2026-05-29,0,,,,,,,False,,,0.2168141592920354,9.537944599907371,0.605104238946807
ABRAND00939_0000000013,ABRAND00939,2,0.10113112417477026,52.59,-114.17,active,325,15937.617930749075,,,,False,unknown,2026-02-08,0,,,,,,,False,,,0.22123893805309736,9.639075724082142,0.6115201780714905
ABRAND00853_0000000004,ABRAND00853,1,0.10091846395301873,52.37,-114.35,active,229,15904.104040826453,,,,False,unknown,2026-05-15,0,,,,,,,False,,,0.22566371681415928,9.73999418803516,0.6179226256519226
ABRAND00799_0000000014,ABRAND00799,2,0.09965751157685562,52.18,-114.51,active,236,15705.386016438357,,,,False,unknown,2026-05-08,0,,,,,,,False,,,0.23008849557522124,9.839651699612016,0.6242450761617139
ABRAND00072_0000000011,ABRAND00072,3,0.09651725298119994,54.84,-119.58,active,226,15210.501359418031,,,,False,unknown,2026-05-18,0,,,,,,,False,,,0.2345132743362832,9.936168952593215,0.6303683030581033
ABRAND00799_0000000015,ABRAND00799,2,0.09649884668552483,52.18,-114.51,active,57,15207.600645019927,,,,False,unknown,2026-11-03,0,,,,,,,False,,,0.23893805309734512,10.032667799278741,0.6364903622262239
ABRAND00069_0000000010,ABRAND00069,2,0.09519819468739738,55.01,-119.6,active,127,15002.626214287828,,,,False,unknown,2026-08-25,0,,,,,,,False,,,0.24336283185840707,10.127865993966138,0.642529905708788
ABRAND01142_0000000005,ABRAND01142,2,0.09489514013868015,54.83,-110.63,active,333,14954.866756959105,,,,False,unknown,2026-01-31,0,,,,,,,False,,,0.24778761061946902,10.222761134104818,0.6485502228695654
ABRAND01071_0000000011,ABRAND01071,1,0.09227000789809503,56.15,-112.46,active,344,14541.162716689229,,,,False,unknown,2026-01-20,0,,,,,,,False,,,0.252212389380531,10.315031142002914,0.6544039969528553
ABRAND00452_0000000007,ABRAND00452,2,0.09199471311803972,53.79,-115.85,active,86,14497.778021239106,,,,False,unknown,2026-10-05,0,,,,,,,False,,,0.25663716814159293,10.407025855120953,0.6602403058436578
ABRAND01041_0000000016,ABRAND01041,1,0.09140821857907766,56.11,-113.12,active,117,14405.350235463735,,,,False,unknown,2026-09-04,0,,,,,,,False,,,0.2610619469026549,10.49843407370003,0.6660394064735056
ABRAND00036_0000000015,ABRAND00036,2,0.09016841818026362,54.89,-119.82,active,136,14209.965627333195,,,,False,unknown,2026-08-16,0,,,,,,,False,,,0.2654867256637168,10.588602491880295,0.6717598519519303
ABRAND00398_0000000012,ABRAND00398,1,0.08710897403838723,53.64,-115.99,active,208,13727.816811015982,,,,False,unknown,2026-06-05,0,,,,,,,False,,,0.26991150442477874,10.675711465918681,0.6772862008302251
ABRAND00037_0000000016,ABRAND00037,1,0.0867634639763525,54.95,-119.82,active,3,13673.366636503708,,,,False,unknown,2026-12-27,0,,,,,,,False,,,0.2743362831858407,10.762474929895033,0.6827906299331482
ABRAND00143_0000000014,ABRAND00143,1,0.08606006711034928,54.51,-119.17,active,117,13562.51579216154,,,,False,unknown,2026-09-04,0,,,,,,,False,,,0.27876106194690264,10.848534997005382,0.6882504342827169
ABRAND01157_0000000011,ABRAND01157,4,0.08249193075172019,54.71,-110.48,active,54,13000.200338114291,,,,False,unknown,2026-11-06,0,,,,,,,False,,,0.2831858407079646,10.931026927757102,0.6934838696894666
ABRAND00699_0000000008,ABRAND00699,1,0.08228688872123471,52.9,-114.98,active,240,12967.887026378776,,,,False,unknown,2026-05-04,0,,,,,,,False,,,0.28761061946902655,11.013313816478338,0.6987042968636239
ABRAND00796_0000000012,ABRAND00796,1,0.08210414436155934,52.18,-114.51,active,262,12939.08768485784,,,,False,unknown,2026-04-12,0,,,,,,,False,,,0.2920353982300885,11.095417960839898,0.7039131304092459
ABRAND00720_0000000004,ABRAND00720,1,0.08139014516937836,52.1,-114.84,active,271,12826.565981764947,,,,False,unknown,2026-04-03,0,,,,,,,False,,,0.29646017699115046,11.176808106009275,0.709076666571006
ABRAND00119_0000000008,ABRAND00119,1,0.07899080791375833,55.6,-119.32,active,147,12448.445786037664,,,,False,unknown,2026-08-05,0,,,,,,,False,,,0.3008849557522124,11.255798913923034,0.7140879844923652
ABRAND01030_0000000019,ABRAND01030,2,0.0784729817786703,50.11,-113.36,active,83,12366.839701235058,,,,False,unknown,2026-10-08,0,,,,,,,False,,,0.3053097345132743,11.334271895701704,0.7190664505989445
ABRAND00437_0000000009,ABRAND00437,1,0.07810200290933163,54.31,-115.89,active,172,12308.375805692045,,,,False,unknown,2026-07-11,0,,,,,,,False,,,0.30973451327433627,11.412373898611035,0.7240213811435328
ABRAND00437_0000000011,ABRAND00437,2,0.0777411914573617,54.31,-115.89,active,21,12251.514230054878,,,,False,unknown,2026-12-09,0,,,,,,,False,,,0.3141592920353982,11.490115090068397,0.7289534211652458
ABRAND00822_0000000013,ABRAND00822,1,0.07608492866508217,52.48,-114.44,active,90,11990.497814073493,,,,False,unknown,2026-10-01,0,,,,,,,False,,,0.3185840707964602,11.566200018733479,0.7337803849175466
ABRAND00448_0000000013,ABRAND00448,2,0.0741652387267029,53.27,-115.87,active,204,11687.966965800528,,,,False,unknown,2026-06-09,0,,,,,,,False,,,0.3230088495575221,11.640365257460182,0.7384855601118402
ABRAND00695_0000000013,ABRAND00695,3,0.07231506558329298,52.67,-115.0,active,184,11396.39151950724,,,,False,unknown,2026-06-29,0,,,,,,,False,,,0.3274336283185841,11.712680323043475,0.7430733570177471
ABRAND00525_0000000011,ABRAND00525,3,0.07225581330018112,53.94,-115.62,active,109,11387.053738903423,,,,False,unknown,2026-09-12,0,,,,,,,False,,,0.33185840707964603,11.784936136343656,0.7476573948529965
ABRAND00940_0000000013,ABRAND00940,4,0.06963517516143188,52.43,-114.17,active,75,10974.057940320632,,,,False,unknown,2026-10-16,0,,,,,,,False,,,0.33628318584070793,11.854571311505088,0.7520751747246048
ABRAND01030_0000000018,ABRAND01030,2,0.06792594259012913,50.11,-113.36,active,221,10704.693826171775,,,,False,unknown,2026-05-23,0,,,,,,,False,,,0.3407079646017699,11.922497254095218,0.7563845178294226
ABRAND00297_0000000012,ABRAND00297,1,0.06775623111962036,53.99,-117.09,active,296,10677.948384573003,,,,False,unknown,2026-03-09,0,,,,,,,False,,,0.34513274336283184,11.990253485214838,0.7606830941354688
ABRAND00796_0000000010,ABRAND00796,1,0.06651821838263855,52.18,-114.51,active,355,10482.845500506188,,,,False,unknown,2026-01-09,0,,,,,,,False,,,0.3495575221238938,12.056771703597477,0.764903128702551
ABRAND00958_0000000009,ABRAND00958,1,0.0662193468705444,52.83,-114.12,active,234,10435.745262977825,,,,False,unknown,2026-05-10,0,,,,,,,False,,,0.35398230088495575,12.122991050468022,0.7691042023271603
ABRAND00846_0000000013,ABRAND00846,1,0.06355047926219114,52.26,-114.36,active,268,10015.148808654045,,,,False,unknown,2026-04-06,0,,,,,,,False,,,0.3584070796460177,12.186541529730214,0.7731359582244451
ABRAND00587_0000000012,ABRAND00587,2,0.06301702951535493,52.83,-115.39,active,291,9931.08054263104,,,,False,unknown,2026-03-14,0,,,,,,,False,,,0.36283185840707965,12.249558559245568,0.7771338711171188
ABRAND01041_0000000015,ABRAND01041,4,0.06243466295626689,56.11,-113.12,active,129,9839.303300064743,,,,False,unknown,2026-08-23,0,,,,,,,False,,,0.3672566371681416,12.311993222201835,0.7810948376352531
ABRAND00355_0000000007,ABRAND00355,1,0.062378076803047855,53.15,-116.13,active,324,9830.385684468803,,,,False,unknown,2026-02-09,0,,,,,,,False,,,0.37168141592920356,12.374371299004883,0.7850522142267716
ABRAND00911_0000000015,ABRAND00911,3,0.06107107720646649,52.31,-114.24,active,272,9624.410912844998,,,,False,unknown,2026-04-02,0,,,,,,,False,,,0.37610619469026546,12.43544237621135,0.7889266724297517
ABRAND00801_0000000014,ABRAND00801,1,0.0609798414715824,52.48,-114.5,active,321,9610.032744935968,,,,False,unknown,2026-02-12,0,,,,,,,False,,,0.3805309734513274,12.496422217682932,0.7927953424747756
ABRAND01056_0000000013,ABRAND01056,1,0.05957678509871109,54.6,-112.86,active,55,9388.920040132236,,,,False,unknown,2026-11-05,0,,,,,,,False,,,0.38495575221238937,12.555999002781643,0.7965750001178282
ABRAND01057_0000000016,ABRAND01057,3,0.05804229037324001,56.23,-112.85,active,285,9147.093492164238,,,,False,unknown,2026-03-20,0,,,,,,,False,,,0.3893805309734513,12.614041293154884,0.8002573066750891
ABRAND00850_0000000016,ABRAND00850,2,0.05753787011727053,52.46,-114.36,active,327,9067.600088113086,,,,False,unknown,2026-02-06,0,,,,,,,False,,,0.3938053097345133,12.671579163272154,0.8039076119104822
ABRAND00088_0000000018,ABRAND00088,4,0.05737908647326065,54.55,-119.53,active,29,9042.57680203245,,,,False,unknown,2026-12-01,0,,,,,,,False,,,0.39823008849557523,12.728958249745416,0.8075478436279324
ABRAND00448_0000000012,ABRAND00448,4,0.05634719365617936,53.27,-115.87,active,311,8879.957098174467,,,,False,unknown,2026-02-22,0,,,,,,,False,,,0.4026548672566372,12.785305443401596,0.8111226102222405
ABRAND00400_0000000013,ABRAND00400,2,0.05465692587076523,52.77,-115.98,active,186,8613.581712907027,,,,False,unknown,2026-06-27,0,,,,,,,False,,,0.4070796460176991,12.83996236927236,0.8145901432096435
ABRAND00940_0000000009,ABRAND00940,1,0.048550393137671365,52.43,-114.17,active,361,7651.231235980927,,,,False,unknown,2026-01-03,0,,,,,,,False,,,0.41150442477876104,12.88851276241003,0.8176702668549858
ABRAND00037_0000000015,ABRAND00037,1,0.04786825852757369,54.95,-119.82,active,302,7543.731187091038,,,,False,unknown,2026-03-03,0,,,,,,,False,,,0.415929203539823,12.936381020937604,0.8207071146624597
ABRAND00355_0000000008,ABRAND00355,2,0.04761913345860251,53.15,-116.13,active,34,7504.470670621621,,,,False,unknown,2026-11-26,0,,,,,,,False,,,0.42035398230088494,12.984000154396208,0.8237281575306531
ABRAND00298_0000000018,ABRAND00298,4,0.04726178464133314,54.12,-117.09,active,347,7448.154784052399,,,,False,unknown,2026-01-17,0,,,,,,,False,,,0.4247787610619469,13.031261939037542,0.8267265295517006
ABRAND00939_0000000015,ABRAND00939,3,0.046430240460578,52.59,-114.17,active,50,7317.108743048145,,,,False,unknown,2026-11-10,0,,,,,,,False,,,0.42920353982300885,13.07769217949812,0.829672146924891
ABRAND00796_0000000011,ABRAND00796,1,0.04543462503143065,52.18,-114.51,active,349,7160.20612335327,,,,False,unknown,2026-01-15,0,,,,,,,False,,,0.4336283185840708,13.123126804529551,0.8325546006772168
ABRAND00642_0000000019,ABRAND00642,2,0.04517910331528166,52.45,-115.18,active,262,7119.937536227172,,,,False,unknown,2026-04-12,0,,,,,,,False,,,0.43805309734513276,13.168305907844832,0.8354208436755413
ABRAND00361_0000000011,ABRAND00361,3,0.04451609543926565,53.42,-116.11,active,314,7015.451738217455,,,,False,unknown,2026-02-19,0,,,,,,,False,,,0.4424778761061947,13.212822003284098,0.8382450242701656
ABRAND01155_0000000010,ABRAND01155,4,0.04374990134061417,55.28,-110.49,active,203,6894.704451912214,,,,False,unknown,2026-06-10,0,,,,,,,False,,,0.4469026548672566,13.256571904624712,0.8410205961428485
ABRAND01019_0000000009,ABRAND01019,3,0.04174018081841301,50.42,-113.61,active,74,6577.985359824654,,,,False,unknown,2026-10-17,0,,,,,,,False,,,0.45132743362831856,13.298312085443126,0.8436686677565034
ABRAND00095_0000000012,ABRAND00095,3,0.0408851568040244,54.72,-119.5,active,255,6443.239047310701,,,,False,unknown,2026-04-19,0,,,,,,,False,,,0.4557522123893805,13.33919724224715,0.8462624951197238
ABRAND00958_0000000010,ABRAND00958,1,0.040710813593334665,52.83,-114.12,active,118,6415.763673102546,,,,False,unknown,2026-09-03,0,,,,,,,False,,,0.46017699115044247,13.379908055840485,0.8488452618383038
ABRAND00940_0000000010,ABRAND00940,2,0.04052587212643317,52.43,-114.17,active,330,6386.618081544258,,,,False,unknown,2026-02-03,0,,,,,,,False,,,0.4646017699115044,13.420433927966918,0.8514162955399421
ABRAND00361_0000000010,ABRAND00361,3,0.04050961490189122,53.42,-116.11,active,353,6384.056047002684,,,,False,unknown,2026-01-11,0,,,,,,,False,,,0.4690265486725664,13.46094354286881,0.8539862978542222
ABRAND00822_0000000014,ABRAND00822,1,0.04043681879090166,52.48,-114.44,active,78,6372.58384580584,,,,False,unknown,2026-10-13,0,,,,,,,False,,,0.47345132743362833,13.501380361659711,0.8565516818532167
ABRAND00846_0000000015,ABRAND00846,1,0.04035342309594084,52.26,-114.36,active,55,6359.441218012463,,,,False,unknown,2026-11-05,0,,,,,,,False,,,0.47787610619469023,13.541733784755651,0.859111775080389
ABRAND01019_0000000010,ABRAND01019,2,0.039454574219099973,50.42,-113.61,active,43,6217.788387655154,,,,False,unknown,2026-11-17,0,,,,,,,False,,,0.4823008849557522,13.581188358974751,0.8616148437295873
ABRAND00850_0000000018,ABRAND00850,2,0.03921705866438503,52.46,-114.36,active,194,6180.357456331629,,,,False,unknown,2026-06-19,0,,,,,,,False,,,0.48672566371681414,13.620405417639136,0.8641028439678227
ABRAND00037_0000000014,ABRAND00037,1,0.03907568953649172,54.95,-119.82,active,306,6158.078586538062,,,,False,unknown,2026-02-27,0,,,,,,,False,,,0.4911504424778761,13.659481107175628,0.8665818754961175
ABRAND00417_0000000014,ABRAND00417,1,0.03704739098289225,53.88,-115.94,active,320,5838.4317156015295,,,,False,unknown,2026-02-13,0,,,,,,,False,,,0.49557522123893805,13.69652849815852,0.8689322281418946
ABRAND00699_0000000007,ABRAND00699,4,0.036977031347304325,52.9,-114.98,active,321,5827.3434873345395,,,,False,unknown,2026-02-12,0,,,,,,,False,,,0.5,13.733505529505823,0.8712781170467369
ABRAND00788_0000000013,ABRAND00788,3,0.03696623739196117,52.56,-114.54,active,21,5825.642429053772,,,,False,unknown,2026-12-09,0,,,,,,,False,,,0.504424778761062,13.770471766897785,0.8736233211637756
ABRAND00551_0000000011,ABRAND00551,2,0.036134286836996744,52.78,-115.54,active,276,5694.5323460749305,,,,False,unknown,2026-03-29,0,,,,,,,False,,,0.5088495575221239,13.806606053734782,0.8759157448518519
ABRAND00843_0000000011,ABRAND00843,2,0.03595082197099813,52.37,-114.38,active,81,5665.619457368691,,,,False,unknown,2026-10-10,0,,,,,,,False,,,0.5132743362831859,13.84255687570578,0.8781965292011847
ABRAND01071_0000000012,ABRAND01071,1,0.03524570578515361,56.15,-112.46,active,263,5554.497659223184,,,,False,unknown,2026-04-11,0,,,,,,,False,,,0.5176991150442478,13.877802581490933,0.8804325797204418
ABRAND00587_0000000011,ABRAND00587,1,0.03419254689268464,52.83,-115.39,active,303,5388.5265579869865,,,,False,unknown,2026-03-02,0,,,,,,,False,,,0.5221238938053098,13.911995128383618,0.8826018159587559
ABRAND00661_0000000008,ABRAND00661,1,0.03361797156359887,52.92,-115.13,active,192,5297.977163405176,,,,False,unknown,2026-06-21,0,,,,,,,False,,,0.5265486725663717,13.945613099947217,0.8847346001120759
ABRAND00400_0000000012,ABRAND00400,1,0.032929034421029596,52.77,-115.98,active,250,5189.40507893397,,,,False,unknown,2026-04-24,0,,,,,,,False,,,0.5309734513274336,13.978542134368245,0.8868236768627191
ABRAND00515_0000000012,ABRAND00515,1,0.032639299747972174,52.48,-115.65,active,116,5143.7447487620275,,,,False,unknown,2026-09-05,0,,,,,,,False,,,0.5353982300884955,14.011181434116217,0.8888943723282753
ABRAND00538_0000000017,ABRAND00538,5,0.03223670720943718,53.79,-115.6,active,34,5080.29874128116,,,,False,unknown,2026-11-26,0,,,,,,,False,,,0.5398230088495575,14.043418141325654,0.8909395266042087
ABRAND00222_0000000009,ABRAND00222,2,0.03223192382034456,54.4,-118.68,active,4,5079.544909773853,,,,False,unknown,2026-12-26,0,,,,,,,False,,,0.5442477876106194,14.075650065145998,0.8929843774133956
ABRAND00021_0000000009,ABRAND00021,1,0.03173871006779406,57.31,-119.89,active,255,5001.81757893991,,,,False,unknown,2026-04-19,0,,,,,,,False,,,0.5486725663716814,14.107388775213792,0.8949979378613052
ABRAND00302_0000000015,ABRAND00302,1,0.03067311859381896,54.24,-116.84,active,39,4833.887182426867,,,,False,unknown,2026-11-21,0,,,,,,,False,,,0.5530973451327433,14.138061893807611,0.896943895283098
ABRAND00140_0000000013,ABRAND00140,1,0.03041938586480404,55.3,-119.19,active,281,4793.900528223582,,,,False,unknown,2026-03-24,0,,,,,,,False,,,0.5575221238938053,14.168481279672415,0.8988737554474283
